date,season,weathersit,temp,atemp,hum,windspeed,holiday,is_weekend,cnt
2015-01-22 11:00,3,3,4,1.5,67.5,10,0,0,713
2015-01-22 12:00,3,2,5,2,59,13,0,0,914
2015-01-22 13:00,3,2,5,2,57,13,0,0,935
2015-01-22 14:00,3,2,4.5,1.5,59,14,0,0,867
2015-01-22 15:00,3,2,4,1,61,13,0,0,885
2015-01-22 16:00,3,3,4,1,63,12,0,0,1328
2015-01-22 17:00,3,3,3.5,0.5,63,12,0,0,2457
2015-01-22 18:00,3,3,3,0,65,9,0,0,2422
2015-01-22 19:00,3,2,2,0,70,6.5,0,0,1350
2015-01-22 20:00,3,1,2,0,70,6.5,0,0,850
2015-01-22 21:00,3,1,0,-2,80,6,0,0,640
2015-01-22 22:00,3,1,0,0,80,2,0,0,438
2015-01-22 23:00,3,1,0,-1,80,3,0,0,324
2015-01-23 0:00,3,1,-0.5,-2,86.5,5.5,0,0,171
2015-01-23 1:00,3,1,-1,-3,86,6,0,0,96
2015-01-23 2:00,3,4,-1,-3,86,6,0,0,58
2015-01-23 3:00,3,3,-0.5,-1.5,83,5,0,0,41
2015-01-23 4:00,3,3,-1,-2,86,5,0,0,31
2015-01-23 5:00,3,4,-1,-3,86,6,0,0,80
2015-01-23 6:00,3,1,-1.5,-2.5,89.5,5,0,0,426
2015-01-23 7:00,3,1,-1,-3.5,86,6.5,0,0,1494
2015-01-23 8:00,3,1,-0.5,-3.5,83,7,0,0,3328
2015-01-23 9:00,3,1,0.5,-2,84,6.5,0,0,1839
2015-01-23 10:00,3,1,2,-0.5,75,7.5,0,0,894
2015-01-23 11:00,3,1,3.5,0.5,67.5,12,0,0,794
2015-01-23 12:00,3,1,4.5,1,65.5,16.5,0,0,1084
2015-01-23 13:00,3,1,5,1.5,66,17.5,0,0,1053
2015-01-23 14:00,3,1,5,1,66,19.5,0,0,1005
2015-01-23 15:00,3,1,5,2,66,17,0,0,1002
2015-01-23 16:00,3,1,4,1,75,12,0,0,1421
2015-01-23 17:00,3,1,4,1,75,14,0,0,2388
2015-01-23 18:00,3,2,4.5,1.5,78.5,14,0,0,1946
2015-01-23 19:00,3,2,6,2.5,76,18.5,0,0,1126
2015-01-23 20:00,3,2,6.5,2.5,78.5,24,0,0,687
2015-01-23 21:00,3,7,7,4,87,20,0,0,421
2015-01-23 22:00,3,7,7.5,3.5,87,23,0,0,208
2015-01-23 23:00,3,7,8,4,87,24,0,0,299
2015-01-24 0:00,3,7,8,4.5,93,22.5,0,1,186
2015-01-24 1:00,3,7,9,6,90.5,18,0,1,141
2015-01-24 2:00,3,26,7,4,87,18.5,0,1,142
2015-01-24 3:00,3,3,6.5,3.5,81,18,0,1,121
2015-01-24 4:00,3,2,6,2.5,76,18.5,0,1,70
2015-01-24 5:00,3,1,5.5,1.5,73.5,24,0,1,61
2015-01-24 6:00,3,1,5,1,76,19,0,1,76
2015-01-24 7:00,3,1,4,1,81,14,0,1,142
2015-01-24 8:00,3,1,4.5,1,75.5,16,0,1,318
2015-01-24 9:00,3,1,5,1.5,70,18,0,1,723
2015-01-24 10:00,3,1,5.5,1.5,68,24,0,1,1086
2015-01-24 11:00,3,1,6,2,66,24,0,1,1411
2015-01-24 12:00,3,1,6,2,61,24,0,1,1636
2015-01-24 13:00,3,1,7,3.5,61,22,0,1,1769
2015-01-24 14:00,3,2,7,4,61,20,0,1,1796
2015-01-24 15:00,3,1,7,3,61,22,0,1,1798
2015-01-24 16:00,3,1,6.5,3.5,63.5,17,0,1,1597
2015-01-24 17:00,3,1,6,3,66,15,0,1,1226
2015-01-24 18:00,3,1,5.5,2.5,68,13,0,1,837
2015-01-24 19:00,3,1,5,2,68,14,0,1,709
2015-01-24 20:00,3,1,4.5,1.5,70,13,0,1,526
2015-01-24 21:00,3,1,4,1,72.5,13,0,1,393
2015-01-24 22:00,3,1,3.5,0.5,75,13,0,1,401
2015-01-24 23:00,3,1,3,-0.5,81,13,0,1,374
2015-01-25 0:00,3,1,3,0,81,13,0,1,347
2015-01-25 1:00,3,1,2,-1.5,87,12,0,1,261
2015-01-25 2:00,3,1,2,-1,81,10,0,1,216
2015-01-25 3:00,3,1,2,-2,87,14,0,1,162
2015-01-25 4:00,3,1,2,-2,84,13,0,1,107
2015-01-25 5:00,3,1,2,-1.5,87,12,0,1,70
2015-01-25 6:00,3,1,2,-2,87,13,0,1,83
2015-01-25 7:00,3,1,2,-2,87,15,0,1,108
2015-01-25 8:00,3,1,3,-0.5,81,15,0,1,226
2015-01-25 9:00,3,3,3.5,0.5,78,13,0,1,529
2015-01-25 10:00,3,4,5,2,70,15,0,1,857
2015-01-25 11:00,3,4,6.5,4,68.5,13,0,1,1195
2015-01-25 12:00,3,3,8.5,5.5,62,19.5,0,1,1478
2015-01-25 13:00,3,3,8,5,66,18,0,1,1705
2015-01-25 14:00,3,3,9,6,66,22,0,1,1519
2015-01-25 15:00,3,3,8,5,71,21,0,1,1477
2015-01-25 16:00,3,3,8,5,71,18,0,1,1238
2015-01-25 17:00,3,3,8,5,71,19.5,0,1,875
2015-01-25 18:00,3,3,8,5,73.5,19.5,0,1,810
2015-01-25 19:00,3,3,8,5,76,19.5,0,1,566
2015-01-25 20:00,3,3,8,5,76,18.5,0,1,423
2015-01-25 21:00,3,4,8,5,82,18.5,0,1,335
2015-01-25 22:00,3,4,8,5,82,18,0,1,297
2015-01-25 23:00,3,4,8,5,82,18,0,1,210
2015-01-26 0:00,3,7,8,5,87,19,0,0,115
2015-01-26 1:00,3,4,8.5,5.5,87,18,0,0,74
2015-01-26 2:00,3,4,9,6,87,21.5,0,0,34
2015-01-26 3:00,3,4,9,6,87,19.5,0,0,33
2015-01-26 4:00,3,3,9,6.5,87,16,0,0,47
2015-01-26 5:00,3,3,9.5,7,84.5,17,0,0,88
2015-01-26 6:00,3,7,10,7.5,82,18.5,0,0,472
2015-01-26 7:00,3,3,10,7.5,88,18.5,0,0,1619
2015-01-26 8:00,3,3,10,8,85,18,0,0,3589
2015-01-26 9:00,3,3,10.5,9,85,19.5,0,0,1844
2015-01-26 10:00,3,7,10,7.5,85,16.5,0,0,603
2015-01-26 11:00,3,3,10,7,71.5,23,0,0,621
2015-01-26 12:00,3,2,10,7,62.5,24,0,0,841
2015-01-26 13:00,3,3,9,6,64,19.5,0,0,884
2015-01-26 14:00,3,2,9,6,60,22,0,0,796
2015-01-26 15:00,3,2,8,4.5,62,23,0,0,904
2015-01-26 16:00,3,2,8,4.5,62,21.5,0,0,1319
2015-01-26 17:00,3,2,8,5,62,19,0,0,2723
2015-01-26 18:00,3,1,7.5,4.5,64,18,0,0,2509
2015-01-26 19:00,3,1,7,4,66,20,0,0,1457
2015-01-26 20:00,3,1,7,4,66,17,0,0,941
2015-01-26 21:00,3,1,6.5,3.5,68.5,17,0,0,550
2015-01-26 22:00,3,1,6,3,76,14,0,0,433
2015-01-26 23:00,3,1,6,3,76,15,0,0,214
2015-01-27 0:00,3,1,5.5,2.5,76,14,0,0,133
2015-01-27 1:00,3,1,5,2,78.5,15,0,0,69
2015-01-27 2:00,3,1,5,2,76,14,0,0,30
2015-01-27 3:00,3,1,5,2,76,12,0,0,33
2015-01-27 4:00,3,1,5,2,76,12,0,0,43
2015-01-27 5:00,3,1,5.5,2.5,78.5,13,0,0,88
2015-01-27 6:00,3,1,6,3.5,76,12,0,0,571
2015-01-27 7:00,3,1,6,3,76,15,0,0,1913
2015-01-27 8:00,3,1,5.5,2.5,78.5,15,0,0,3835
2015-01-27 9:00,3,2,6.5,3.5,73.5,15,0,0,1900
2015-01-27 10:00,3,2,7,4,73.5,18,0,0,874
2015-01-27 11:00,3,2,8,5,71,19,0,0,763
2015-01-27 12:00,3,2,9,6,66,17,0,0,999
2015-01-27 13:00,3,3,9,6,66,19.5,0,0,977
2015-01-27 14:00,3,3,9,6,68.5,19,0,0,866
2015-01-27 15:00,3,3,8,5.5,71,16,0,0,976
2015-01-27 16:00,3,3,8,6,71,11,0,0,1346
2015-01-27 17:00,3,3,8,7,71,7,0,0,2724
2015-01-27 18:00,3,3,8,6,71,11,0,0,2750
2015-01-27 19:00,3,3,8,4.5,71,22,0,0,1539
2015-01-27 20:00,3,3,8,5,64,19.5,0,0,1001
2015-01-27 21:00,3,4,8,5,66,18,0,0,642
2015-01-27 22:00,3,4,7,4,71,15,0,0,566
2015-01-27 23:00,3,4,7,4,71,18,0,0,362
2015-01-28 0:00,3,3,7,4,73.5,19.5,0,0,190
2015-01-28 1:00,3,3,7,3,76,23,0,0,78
2015-01-28 2:00,3,4,7,3,76,22,0,0,57
2015-01-28 3:00,3,4,7,3,81,25,0,0,59
2015-01-28 4:00,3,4,8,4.5,76,22,0,0,39
2015-01-28 5:00,3,4,8,4.5,82,23,0,0,99
2015-01-28 6:00,3,3,9,5.5,79,24,0,0,575
2015-01-28 7:00,3,7,9,6,87,24,0,0,1536
2015-01-28 8:00,3,3,10,7,88,24,0,0,3576
2015-01-28 9:00,3,7,10,7,88,29,0,0,1788
2015-01-28 10:00,3,7,10.5,9,91,32.5,0,0,522
2015-01-28 11:00,3,2,10.5,8.5,67,40,0,0,558
2015-01-28 12:00,3,7,7.5,2.5,73.5,41.5,0,0,624
2015-01-28 13:00,3,7,6.5,1.5,71,38,0,0,629
2015-01-28 14:00,3,2,7,2,59,37,0,0,665
2015-01-28 15:00,3,2,6.5,1.5,55,37,0,0,823
2015-01-28 16:00,3,2,6,1,53,34,0,0,1269
2015-01-28 17:00,3,1,5.5,0.5,53,33.5,0,0,2426
2015-01-28 18:00,3,1,5,0,53,31.5,0,0,2377
2015-01-28 19:00,3,1,5,0.5,57,26,0,0,1413
2015-01-28 20:00,3,1,4,-1,63,27,0,0,854
2015-01-28 21:00,3,1,4,-1,65,29,0,0,652
2015-01-28 22:00,3,1,4,-1,65,29,0,0,451
2015-01-28 23:00,3,1,3.5,-1.5,72.5,28,0,0,276
2015-01-29 0:00,3,2,3,-2,75,26,0,0,122
2015-01-29 1:00,3,2,3,-3,78,30,0,0,106
2015-01-29 2:00,3,1,3,-3,75,30,0,0,34
2015-01-29 3:00,3,2,3,-2.5,75,29.5,0,0,38
2015-01-29 4:00,3,1,3,-2,75,28,0,0,33
2015-01-29 5:00,3,1,3,-2,75,28,0,0,76
2015-01-29 6:00,3,1,3,-2,81,22,0,0,529
2015-01-29 7:00,3,2,3,-2,81,21,0,0,1760
2015-01-29 8:00,3,2,3,-2,81,24,0,0,3783
2015-01-29 9:00,3,2,4.5,-0.5,72.5,26,0,0,1905
2015-01-29 10:00,3,2,5.5,1,68,27,0,0,811
2015-01-29 11:00,3,3,6,1,63.5,35,0,0,700
2015-01-29 12:00,3,3,6,1,61,30.5,0,0,889
2015-01-29 13:00,3,2,6.5,1.5,59,31.5,0,0,894
2015-01-29 14:00,3,3,6.5,1.5,59,31.5,0,0,757
2015-01-29 15:00,3,7,4.5,-0.5,78.5,28.5,0,0,580
2015-01-29 16:00,3,7,4,-0.5,75.5,25,0,0,922
2015-01-29 17:00,3,2,3,-1.5,75,20.5,0,0,1984
2015-01-29 18:00,3,2,3,-1.5,75,19.5,0,0,2076
2015-01-29 19:00,3,2,3,-2,75,26,0,0,1237
2015-01-29 20:00,3,2,3,-2,72.5,26,0,0,770
2015-01-29 21:00,3,26,2.5,-2.5,81,23,0,0,525
2015-01-29 22:00,3,3,2.5,-2.5,78,24,0,0,430
2015-01-29 23:00,3,3,3,-2,75,25,0,0,314
2015-01-30 0:00,3,3,3,-2,75,24,0,0,190
2015-01-30 1:00,3,7,3,-2,81,22,0,0,80
2015-01-30 2:00,3,7,3,-1,81,17,0,0,79
2015-01-30 3:00,3,1,3.5,-0.5,75.5,17,0,0,60
2015-01-30 4:00,3,7,4,0,78,19.5,0,0,45
2015-01-30 5:00,3,26,3,-0.5,87,15,0,0,74
2015-01-30 6:00,3,26,3,0.5,93,9,0,0,426
2015-01-30 7:00,3,26,2.5,0,90,9,0,0,1388
2015-01-30 8:00,3,3,2,-2.5,90,18.5,0,0,3090
2015-01-30 9:00,3,3,2,-2.5,87,16,0,0,1667
2015-01-30 10:00,3,3,2.5,-1.5,84,16,0,0,766
2015-01-30 11:00,3,2,4,0,75,18.5,0,0,762
2015-01-30 12:00,3,2,5.5,1.5,73.5,20,0,0,967
2015-01-30 13:00,3,3,6,2,66,23,0,0,923
2015-01-30 14:00,3,3,6,2,71,21,0,0,849
2015-01-30 15:00,3,3,6,2.5,71,19.5,0,0,911
2015-01-30 16:00,3,2,6,2.5,71,16.5,0,0,1452
2015-01-30 17:00,3,2,5.5,2.5,70.5,17,0,0,2350
2015-01-30 18:00,3,1,5.5,1.5,66,19.5,0,0,1940
2015-01-30 19:00,3,2,4.5,1.5,68,14,0,0,1131
2015-01-30 20:00,3,1,5,1.5,68,17,0,0,734
2015-01-30 21:00,3,1,4,0.5,72.5,16.5,0,0,506
2015-01-30 22:00,3,1,3,-0.5,81,16,0,0,384
2015-01-30 23:00,3,1,3,-1,75,18,0,0,397
2015-01-31 0:00,3,1,2,-2,81,16,0,1,379
2015-01-31 1:00,3,1,2,-2.5,81,17.5,0,1,281
2015-01-31 2:00,3,1,2,-3,81,19.5,0,1,252
2015-01-31 3:00,3,1,1,-3.5,87,17,0,1,163
2015-01-31 4:00,3,3,2,-2.5,81,18,0,1,96
2015-01-31 5:00,3,26,2,-2.5,87,18,0,1,80
2015-01-31 6:00,3,3,2,-2,93,17,0,1,62
2015-01-31 7:00,3,26,3,-1,87,16,0,1,129
2015-01-31 8:00,3,7,3,-1,87,15,0,1,182
2015-01-31 9:00,3,7,3,-1,87,16,0,1,468
2015-01-31 10:00,3,3,3,-1,87,15,0,1,705
2015-01-31 11:00,3,3,4,0,81,18.5,0,1,926
2015-01-31 12:00,3,7,4,0,81,18.5,0,1,816
2015-01-31 13:00,3,7,3,-1,87,18,0,1,409
2015-01-31 14:00,3,7,3.5,-0.5,90,19.5,0,1,521
2015-01-31 15:00,3,7,5,1,78.5,21.5,0,1,632
2015-01-31 16:00,3,3,5,0,70,29,0,1,795
2015-01-31 17:00,3,7,5,1,70,24,0,1,840
2015-01-31 18:00,3,7,5,1,68,22,0,1,635
2015-01-31 19:00,3,4,5,0.5,63.5,26,0,1,565
2015-01-31 20:00,3,4,5,0.5,59,24,0,1,447
2015-01-31 21:00,3,3,4.5,-0.5,61,27,0,1,305
2015-01-31 22:00,3,4,4,-1,61,24,0,1,276
2015-01-31 23:00,3,4,4,-1,61,26,0,1,286
2015-02-01 0:00,3,2,4,-1,61,27,0,1,273
2015-02-01 1:00,3,26,2.5,-3,78.5,28,0,1,246
2015-02-01 2:00,3,7,2,-3,87,23,0,1,156
2015-02-01 3:00,3,26,2,-3,87,22,0,1,83
2015-02-01 4:00,3,7,2.5,-2.5,84,25,0,1,59
2015-02-01 5:00,3,4,4,-1,67.5,28,0,1,43
2015-02-01 6:00,3,3,4,-1.5,65,31.5,0,1,50
2015-02-01 7:00,3,3,4,-1.5,67.5,32,0,1,90
2015-02-01 8:00,3,4,4,-2,67.5,34,0,1,208
2015-02-01 9:00,3,4,4.5,-0.5,65.5,31,0,1,411
2015-02-01 10:00,3,4,4.5,-0.5,65.5,30,0,1,655
2015-02-01 11:00,3,4,5,0,63.5,30.5,0,1,884
2015-02-01 12:00,3,3,5,0,66,30,0,1,1117
2015-02-01 13:00,3,3,6,1.5,61,29,0,1,1083
2015-02-01 14:00,3,3,5.5,1.5,63.5,24,0,1,1082
2015-02-01 15:00,3,3,5,1,63.5,24,0,1,1007
2015-02-01 16:00,3,3,5,0,61,26,0,1,970
2015-02-01 17:00,3,3,4.5,0.5,61,19.5,0,1,724
2015-02-01 18:00,3,3,4,0,61,19.5,0,1,624
2015-02-01 19:00,3,4,4,0,61,18.5,0,1,502
2015-02-01 20:00,3,3,3.5,0,58,17,0,1,380
2015-02-01 21:00,3,1,2.5,-1.5,62.5,16,0,1,256
2015-02-01 22:00,3,1,2,-2,65,15,0,1,244
2015-02-01 23:00,3,1,1,-3,65,14,0,1,158
2015-02-02 0:00,3,1,1,-3,65,13,0,0,124
2015-02-02 1:00,3,1,1,-2.5,65,12,0,0,64
2015-02-02 2:00,3,1,0,-4,69,13,0,0,40
2015-02-02 3:00,3,1,-1,-6,69,16,0,0,77
2015-02-02 4:00,3,1,-1,-5.5,69,13,0,0,37
2015-02-02 5:00,3,1,0,-4,64,12,0,0,72
2015-02-02 6:00,3,1,-0.5,-4.5,66.5,14,0,0,407
2015-02-02 7:00,3,1,0,-4.5,69,16,0,0,1543
2015-02-02 8:00,3,1,0.5,-3.5,67,12,0,0,3556
2015-02-02 9:00,3,1,1.5,-2.5,62.5,15,0,0,1704
2015-02-02 10:00,3,1,2,-2,60,16,0,0,737
2015-02-02 11:00,3,1,2,-2,60,17,0,0,686
2015-02-02 12:00,3,1,2.5,-1.5,58,14,0,0,765
2015-02-02 13:00,3,1,3,-0.5,58,14,0,0,817
2015-02-02 14:00,3,2,3,-1,60,16,0,0,761
2015-02-02 15:00,3,2,3,-0.5,60,14,0,0,766
2015-02-02 16:00,3,2,3,-1,60,15,0,0,1185
2015-02-02 17:00,3,1,2,-1.5,65,11,0,0,2534
2015-02-02 18:00,3,1,2,-1,67.5,11,0,0,2476
2015-02-02 19:00,3,1,2,-1,67.5,9,0,0,1394
2015-02-02 20:00,3,1,1.5,-1,67.5,8,0,0,842
2015-02-02 21:00,3,1,1,-1,67.5,7,0,0,508
2015-02-02 22:00,3,1,1,-1.5,70,8,0,0,343
2015-02-02 23:00,3,2,0.5,-2,69.5,7,0,0,202
2015-02-03 0:00,3,3,1,-1.5,75,8,0,0,94
2015-02-03 1:00,3,4,1,-2,81,9,0,0,64
2015-02-03 2:00,3,26,1,-2,87,9,0,0,27
2015-02-03 3:00,3,26,1,-1,90,6.5,0,0,20
2015-02-03 4:00,3,7,1,-1,93,6.5,0,0,21
2015-02-03 5:00,3,26,1,-1,93,6.5,0,0,63
2015-02-03 6:00,3,26,1,-1.5,93,8,0,0,356
2015-02-03 7:00,3,26,1,-1.5,93,9,0,0,1364
2015-02-03 8:00,3,3,1,-3,93,15,0,0,2972
2015-02-03 9:00,3,3,1,-3,93,13,0,0,1611
2015-02-03 10:00,3,3,2,-1.5,87,11,0,0,663
2015-02-03 11:00,3,3,2.5,-1,87,13,0,0,575
2015-02-03 12:00,3,3,3,-1.5,81,17.5,0,0,775
2015-02-03 13:00,3,2,4,0,75,17,0,0,780
2015-02-03 14:00,3,2,4,0.5,78,17,0,0,706
2015-02-03 15:00,3,2,4,0,81,17,0,0,771
2015-02-03 16:00,3,2,4,1,81,15,0,0,1178
2015-02-03 17:00,3,7,4,1,75,15,0,0,2301
2015-02-03 18:00,3,2,3,0,81,11,0,0,2236
2015-02-03 19:00,3,2,3,0,84,11,0,0,1339
2015-02-03 20:00,3,1,2,-2,93,13,0,0,795
2015-02-03 21:00,3,3,2,-1.5,87,12,0,0,571
2015-02-03 22:00,3,4,2.5,-0.5,84,11,0,0,383
2015-02-03 23:00,3,4,2,-2,87,13,0,0,204
2015-02-04 0:00,3,3,2,-1.5,87,11,0,0,105
2015-02-04 1:00,3,3,2,-0.5,87,8,0,0,68
2015-02-04 2:00,3,1,1.5,-1,84,8,0,0,47
2015-02-04 3:00,3,2,1,-1,87,7,0,0,42
2015-02-04 4:00,3,2,1,-2.5,87,12,0,0,25
2015-02-04 5:00,3,3,1,-2.5,93,13,0,0,86
2015-02-04 6:00,3,3,2,-1,87,10,0,0,493
2015-02-04 7:00,3,3,2,-1.5,87,12,0,0,1696
2015-02-04 8:00,3,3,2,-1.5,87,12,0,0,3502
2015-02-04 9:00,3,3,2,-2,87,15,0,0,1806
2015-02-04 10:00,3,2,2.5,-1.5,84,18,0,0,758
2015-02-04 11:00,3,2,3.5,-0.5,75,18,0,0,656
2015-02-04 12:00,3,3,4,0,70,19,0,0,857
2015-02-04 13:00,3,3,4,0.5,70,16,0,0,813
2015-02-04 14:00,3,3,4.5,0.5,72.5,18,0,0,768
2015-02-04 15:00,3,7,5,1.5,70,18,0,0,738
2015-02-04 16:00,3,3,5,2,73,16,0,0,1136
2015-02-04 17:00,3,3,4,0,75,19,0,0,2432
2015-02-04 18:00,3,3,4,0,75,19,0,0,2306
2015-02-04 19:00,3,2,4,1,75,15,0,0,1356
2015-02-04 20:00,3,3,3,-0.5,81,15,0,0,827
2015-02-04 21:00,3,3,3,0,81,13,0,0,596
2015-02-04 22:00,3,4,3,0,81,12,0,0,443
2015-02-04 23:00,3,3,3,-0.5,81,15,0,0,294
2015-02-05 0:00,3,3,2.5,-1,84,13,0,0,140
2015-02-05 1:00,3,2,2,-1.5,87,13,0,0,84
2015-02-05 2:00,3,2,2.5,-1,84,14,0,0,59
2015-02-05 3:00,3,2,3,-1,81,15,0,0,33
2015-02-05 4:00,3,1,3,-0.5,81,14,0,0,44
2015-02-05 5:00,3,2,3,-1,81,17,0,0,100
2015-02-05 6:00,3,26,2.5,-2.5,87,20,0,0,472
2015-02-05 7:00,3,26,2,-2,87,16,0,0,1433
2015-02-05 8:00,3,26,2,-1,87,11,0,0,2894
2015-02-05 9:00,3,3,2,-1.5,93,13,0,0,1635
2015-02-05 10:00,3,3,2.5,-1.5,90,14,0,0,665
2015-02-05 11:00,3,2,3,0,87,13,0,0,563
2015-02-05 12:00,3,2,4,0,81,17,0,0,789
2015-02-05 13:00,3,3,5,2,73,17,0,0,891
2015-02-05 14:00,3,7,5,1,65.5,19.5,0,0,748
2015-02-05 15:00,3,2,5,1,53,21,0,0,828
2015-02-05 16:00,3,7,4.5,0.5,59.5,20.5,0,0,1259
2015-02-05 17:00,3,2,3,-1.5,67.5,18.5,0,0,2483
2015-02-05 18:00,3,2,3,-0.5,70,16,0,0,2402
2015-02-05 19:00,3,2,2,-2,75,16,0,0,1316
2015-02-05 20:00,3,3,2,-2,81,17,0,0,875
2015-02-05 21:00,3,2,2,-2,75,16,0,0,642
2015-02-05 22:00,3,4,2,-2,75,17,0,0,512
2015-02-05 23:00,3,3,2,-2,70,16,0,0,333
2015-02-06 0:00,3,3,1.5,-2.5,72.5,16,0,0,215
2015-02-06 1:00,3,3,1.5,-2.5,72.5,16,0,0,105
2015-02-06 2:00,3,2,1,-3,75,17,0,0,67
2015-02-06 3:00,3,2,1,-3,75,15,0,0,48
2015-02-06 4:00,3,3,1,-3.5,75,18.5,0,0,40
2015-02-06 5:00,3,4,2,-3,67.5,19,0,0,83
2015-02-06 6:00,3,3,2,-3,70,19,0,0,431
2015-02-06 7:00,3,2,2,-3,70,20,0,0,1460
2015-02-06 8:00,3,3,2,-3,70,22,0,0,3214
2015-02-06 9:00,3,3,2.5,-2.5,67.5,21,0,0,1734
2015-02-06 10:00,3,3,3,-1.5,70,19.5,0,0,815
2015-02-06 11:00,3,2,4,0,65,21,0,0,705
2015-02-06 12:00,3,2,4.5,-0.5,63,26,0,0,1036
2015-02-06 13:00,3,2,5,0.5,57,27,0,0,989
2015-02-06 14:00,3,2,5,0.5,59,25,0,0,836
2015-02-06 15:00,3,2,5,1,59,22,0,0,919
2015-02-06 16:00,3,2,4.5,0,63,24,0,0,1360
2015-02-06 17:00,3,2,4,0,65,20.5,0,0,2267
2015-02-06 18:00,3,1,3,-1,70,16,0,0,1777
2015-02-06 19:00,3,1,2.5,-1.5,72.5,17,0,0,1081
2015-02-06 20:00,3,1,2,-2,75,17,0,0,579
2015-02-06 21:00,3,1,2,-2,81,16,0,0,425
2015-02-06 22:00,3,1,2,-2,78,15,0,0,456
2015-02-06 23:00,3,1,1.5,-2.5,84,13,0,0,313
2015-02-07 0:00,3,1,1.5,-2.5,84,14,0,1,286
2015-02-07 1:00,3,1,1,-3,87,14,0,1,240
2015-02-07 2:00,3,1,1,-3,87,13,0,1,179
2015-02-07 3:00,3,1,2,-1,81,10,0,1,149
2015-02-07 4:00,3,1,1,-1,87,6.5,0,1,72
2015-02-07 5:00,3,2,1,-2,87,10,0,1,46
2015-02-07 6:00,3,2,2,-1,81,9,0,1,65
2015-02-07 7:00,3,3,1.5,-0.5,87,7,0,1,145
2015-02-07 8:00,3,3,3,2.5,84,5,0,1,327
2015-02-07 9:00,3,3,4,2,81,9,0,1,580
2015-02-07 10:00,3,3,4,1.5,87,10,0,1,812
2015-02-07 11:00,3,3,5,2,87,12,0,1,916
2015-02-07 12:00,3,3,5.5,2.5,81.5,13,0,1,1165
2015-02-07 13:00,3,4,6,3,76,14,0,1,1139
2015-02-07 14:00,3,3,6,3,76,15,0,1,1068
2015-02-07 15:00,3,4,5,2,81,16,0,1,1107
2015-02-07 16:00,3,3,5,2,81,16,0,1,1104
2015-02-07 17:00,3,3,5,2,81,15,0,1,965
2015-02-07 18:00,3,4,6,3.5,76,13,0,1,689
2015-02-07 19:00,3,4,6,3,81,14,0,1,678
2015-02-07 20:00,3,3,5,3,81,8,0,1,471
2015-02-07 21:00,3,4,5,3,87,9,0,1,302
2015-02-07 22:00,3,2,4.5,2,84,10,0,1,322
2015-02-07 23:00,3,2,4,1.5,87,9,0,1,322
2015-02-08 0:00,3,3,4,2,87,8,0,1,336
2015-02-08 1:00,3,4,5,2,81,11,0,1,233
2015-02-08 2:00,3,3,5,2.5,78.5,10,0,1,197
2015-02-08 3:00,3,3,4,1,81,11,0,1,133
2015-02-08 4:00,3,2,5,2,76,14,0,1,97
2015-02-08 5:00,3,1,4,1.5,81,9,0,1,66
2015-02-08 6:00,3,2,4,2,81,7,0,1,55
2015-02-08 7:00,3,3,4,1.5,81,9,0,1,93
2015-02-08 8:00,3,4,4,2,81,7,0,1,230
2015-02-08 9:00,3,2,4.5,2,78.5,9,0,1,480
2015-02-08 10:00,3,2,5.5,2.5,78.5,13,0,1,893
2015-02-08 11:00,3,2,7,4.5,71,13,0,1,1153
2015-02-08 12:00,3,2,7,5,71,13,0,1,1471
2015-02-08 13:00,3,2,7.5,5.5,68.5,11,0,1,1663
2015-02-08 14:00,3,2,8,6,66,11,0,1,1824
2015-02-08 15:00,3,2,8,6,62,11,0,1,1765
2015-02-08 16:00,3,2,7.5,6.5,66.5,6.5,0,1,1502
2015-02-08 17:00,3,1,6.5,5.5,71,5.5,0,1,1119
2015-02-08 18:00,3,1,6,5.5,76,5,0,1,806
2015-02-08 19:00,3,1,5,2.5,78.5,11,0,1,510
2015-02-08 20:00,3,1,5,2.5,78.5,10,0,1,388
2015-02-08 21:00,3,1,5,2,78.5,14,0,1,334
2015-02-08 22:00,3,1,4.5,1.5,78.5,13,0,1,246
2015-02-08 23:00,3,1,4.5,1.5,78.5,14,0,1,184
2015-02-09 0:00,3,2,3,-1,87,16.5,0,0,122
2015-02-09 1:00,3,2,2.5,-0.5,90,11,0,0,50
2015-02-09 2:00,3,3,4,0.5,87,16,0,0,36
2015-02-09 3:00,3,3,4,1,87,11,0,0,21
2015-02-09 4:00,3,4,4.5,1.5,87,13,0,0,39
2015-02-09 5:00,3,4,5,2.5,87,10,0,0,79
2015-02-09 6:00,3,4,5,3.5,87,6.5,0,0,479
2015-02-09 7:00,3,3,5,2,87,11,0,0,1730
2015-02-09 8:00,3,4,5,3.5,87,6.5,0,0,3721
2015-02-09 9:00,3,4,5,2.5,87,10,0,0,1729
2015-02-09 10:00,3,3,6,3.5,81,11,0,0,773
2015-02-09 11:00,3,2,7,4.5,76,14,0,0,736
2015-02-09 12:00,3,2,8,5.5,71,14,0,0,993
2015-02-09 13:00,3,2,8.5,7,68.5,11,0,0,1003
2015-02-09 14:00,3,2,9,7,66,11,0,0,921
2015-02-09 15:00,3,2,9.5,8.5,64,9,0,0,980
2015-02-09 16:00,3,2,9.5,8.5,64,7,0,0,1431
2015-02-09 17:00,3,2,8.5,7.5,68.5,6,0,0,2850
2015-02-09 18:00,3,1,6.5,6,78.5,5,0,0,2577
